wallet,tx_count,total_volume,avg_tx_value,active_days,protocols_used,chain
0x2ce7ef768e80660b5dcb8c711ca4318ac7ff0e51,541,44,0.081330869,89,12,polygon
0xffe5b3ecb64887f0d4464f6383622be7183a9189,1987,2718.178374,1.367981064,90,300,polygon
0x721c71bb0137e848a494393cccbb1d8ec16bb15f,685,2089,3.049635037,89,15,polygon
0x3dc3f38a7823346ea6708c74e0adc47b9196462d,1483,62.0000001,0.041807148,90,17,polygon
0xb528844f1ab85a7e5c031f2479328d20f684cf59,560,176.8578143,0.315817526,90,521,polygon
0xb41eea1fd2ca3827d85e2c91400bfd875c7d4e1c,3410123,762000,0.223452351,84,4,polygon
0x64131b60502c01362639cc5cfe1a1efb6be1165a,3390416,350000.3962,0.103232287,90,261181,polygon
0x4337019d937ebcbd73dd750072d86c1ce664b350,48914,313.4754018,0.006408705,90,5,polygon
0xc4df1c9bfbea5ed330ad46da02a92ad369fbecd8,4923,579.9538389,0.117804964,90,7,polygon
0xe1df65b05b796ea02637b49efc66c158a65667bf,7070,397.7415231,0.056257641,78,378,polygon
0x95a90790048d7c0d835f54ddfeb61b461baf91bc,62,2160.488917,34.84659544,66,12,polygon
0x31c339dd7e2423ca58283a272c793a5ead9ea73a,265,1882.32953,7.103130302,89,119,polygon
0x99fbba7fe6a326d8f18a9705bee4f5d1b135acb0,543,50.00000001,0.092081031,90,18,polygon
0x0b996b8c217f8fd087b8c1e6231ac99f43cd2115,11931,1122,0.094040734,90,14,polygon
0x8685df0547d7e9e2b433b9854a58d911172f7c32,1070,188.338488,0.176017278,44,7,polygon
0x3013e90dff4903f33c6ddd054c2bdc563ff31a7a,870,14.0000202,0.016091977,90,19,polygon
0x66ef5728f5a26c8df12168a114c09a64e5bb5461,1238,588650.3203,475.4849114,90,321,polygon
0xb85052dd56f3372921fb745ffb7995dc1009a10b,71,12,0.169014085,89,12,polygon
0x7c118ce1eea601794a3d0268d1aa16f40dbafea5,1225,175,0.142857143,90,16,polygon
0xba2ac6e15b917d7642574d867590b86f234512ca,30,1,0.033333333,85,5,polygon
0xf83b9584babb6b09ccd5c9e081ddc9146b5d2ef3,751,397.0000101,0.528628509,90,72,polygon
0xd89dce494d2ed20d881c252005b43a6905e673e1,14945,4738,0.317029107,66,401,polygon
0xa0986130420905b407f90dcaa3bcf5c04bb2e487,165,50.00004,0.303030545,89,14,polygon
0x156170827c3b2236faee0cb52cfacfdfc5b2726f,756,220,0.291005291,41,3,polygon
0x2924e4c97ea4537c7427c27e264b05f77555315d,391,154.00002,0.393861944,89,16,polygon
0xd0d05ff286dbefda7e4d5b582812a28d8157bbe0,919,38.1590227,0.041522332,17,3,polygon
0x6fa67393be5d9a5b6b3570646ef238bb52795350,9524,2683.596147,0.28177196,90,1070,polygon
0xe87edecbe2765a96cd9b8248da36d605bfc10a3f,220,13,0.059090909,89,9,polygon
0x2a6e662000100a16cfaca864075851ddacc85cc3,148,388,2.621621622,71,60,polygon
0x6a85acd6dc45bdcff7eafec117851cc99bce1016,294,50,0.170068027,90,12,polygon
0x44e9cfe0c4491abded35c1e1c42a6ba8ba14a0f4,1123,8.958618224,0.007977398,90,23,polygon
0x5fe43c39f293fe70737184f633bb2dd5c0ee8e7c,1896,278.6226089,0.146952853,90,34,polygon
0x6d6d917dc9f49378fca0c925acf301ca7288af82,112,24.94248727,0.222700779,90,2,polygon
0xf66dde029eed3d4c46b505960f898106c89613e2,419,2.464003974,0.005880678,59,2,polygon
0x17fe5235fc33de6e3e79af5e86d869a81b0300a7,449,36.0000101,0.080178196,89,16,polygon
0x65b79d966232c89db98714b1c4865ab872673b05,23,1.180840694,0.0513409,4,3,polygon
0xb4bed02137f5918153c067563e364e308448ca0d,1995,2134.217493,1.069783204,90,75,polygon
0x92b3ea47894955e73d571f1f69ef7581f0b2f3b0,160,24,0.15,89,11,polygon
0x3e0b00f907b243c33966fffac0382bf3c8ae9548,1554,0,0,90,1,polygon
0xdc31571217412e47b46ad1d4b4f420540f70171e,1852,5.00002,0.002699795,90,19,polygon
0x2c379e696df01bdad6e23c033460b0572969d880,915,164.9902053,0.180317164,89,16,polygon
0x2dac0e6bcf0e7593e98950360f77ed49e5ef1290,1427,117.00001,0.081990196,90,21,polygon
0xb0205157e263a31771076a7572176df7177450e5,13,7.00E-18,1.00E-18,5,2,polygon
0xc1d9afdd6a30ea9fcdaa9ae2ec47b26e260a8aa5,531,25,0.047080979,90,8,polygon
0xa0efef022fd1eba054b6d1e699cd370440ad6eb5,7,0,0,74,1,polygon
0x2eb30d88c3cc2fb3a33c6f8cb7f809b1362a5a52,33,14.48660479,0.438988024,74,4,polygon
0x5f0c5b61182cf31eb4687781fec15dcd08b870d7,758,64,0.084432718,90,10,polygon
0x86647e8221ab8979e76decea64436134201b22b2,209,28.00001,0.13397134,88,21,polygon
0xf80e83245ebd3e882feda65a8f36e968ccf23318,1624,189.00005,0.116379341,90,28,polygon
0x0bb097f7f9031a6541de459efe02f3dbefc3d299,120947,19600,0.162054454,87,2,polygon
0xaebfa0ba5c7133b8adda9845fe2b0dd721fce3d8,1159,80,0.069025022,90,17,polygon
0x35ccef00e20bcd7f13912dc294953d0b06b91471,1054,44.0000101,0.04174574,90,18,polygon
0x8ed2bb0ec1dd5bb7b44510fd0f256f2a0322902f,983,6.500000201,0.006612411,90,22,polygon
0x33412fed6422240cd59503b4593be63163cc8af8,1542,15.000015,0.009727636,90,12,polygon
0x4b969635746035950aeb213d207efdbe32e37dae,672,288.9261499,0.429949628,90,16,polygon
0xf580dd3fa0bde836c3b7bd9c054a1bd74e5c7d29,65,4.0000001,0.061538463,48,13,polygon
0x317c179953a0423a81f19041678f4567d8925391,6,3.00E-18,1.00E-18,2,2,polygon
0xe2291f622f912ccf7f56e9ca73308ef4e89ab1ea,8186,12816.50004,1.565660889,90,25,polygon
0xbd10190fd8ff60c5d20fc1861f05131070f7706d,674,69.80234625,0.103564312,90,28,polygon
0x4106ba94af50b3dd3a0f8824bbe6c7c3b4fda819,993,120,0.120845921,42,2,polygon
0xa49bd07bab5e73ddd8473e029761b12fc3385926,122,4,0.032786885,85,11,polygon
0x53d3b4323282f6afb477a822465844784fdd0426,24529,2100,0.085612948,90,2,polygon
0x6db64fa41b77f1c8e0ebe8a1ff004cc11a711d24,120,99.2422486,0.827018738,83,9,polygon
0xe56b77073a4e27e2d73bd926cbb41a0f387f2bea,283,2.000020008,0.007067209,88,24,polygon
0x8b067261e93258171aab91a8d2b4adcab0a26a7f,1406,0,0,90,14,polygon
0xbb11d9f565b0e483fdc63145513dbd4133a63ecc,77,179.00002,2.324675584,77,14,polygon
0x1c88b12f4b958c5a4adfa2c6a6977a1f3e165a90,26,1.00E-18,0,87,3,polygon
0x6464765757d39f3623719440b44df932aada7226,403,158.00002,0.392059603,89,21,polygon
0x832e1d5100027875c639c4dace028779bd6d36c4,1784,163.9061056,0.09187562,90,45,polygon
0xffff7fca74b175cbe60f99e5bd0f01c4580d6040,5193,1.22E-13,2.40E-17,90,2,polygon
0x791cbb7f67a501082f11d7902b64c4dfdc5b8019,373,4.22786662,0.011334763,89,2,polygon
0x3520a2398302dd99a6d7c30df9595fb58636dfdf,6,0.015917301,0.002652883,55,2,polygon
0x25659646a1695ddcdd43dc4fa9412627d6160234,10,9.177239268,0.917723927,26,3,polygon
0xf9907f0b12f149586e327cf8eb67cbb960ee4846,71,7.10E-17,1.00E-18,82,1,polygon
0x2da04c16823c11f5f04027a296fa7eef4e0c1eb5,1214,140,0.115321252,89,200,polygon
0x860e318c7212cc58c3605099e5fba10f6434040d,826,64.23558971,0.077767058,90,15,polygon
0x7cdf5b402244c2db11733f197b666ed383de56c7,215,5.00E-18,0,76,11,polygon
0x999c87e8f3c5efe4d0de8da0872b743bbb4b715d,62,60,0.967741935,46,11,polygon
0x009e410da6ab089d72b13e98aefadb83e7d6ddbc,651,45.0001,0.069124578,89,17,polygon
0xd6568678aa7cc766997f1669c4f82a73e3542dd5,2667,399,0.149606299,90,2,polygon
0x4ed67d0d529e2c14a515d008c108e25ab7cfe0aa,992,75.0804,0.075685887,90,25,polygon
0xed68b5d4a4e67d542b0271daaa1808fc8e4b3b6f,741,0,0,89,12,polygon
0x44cebbf61a21a21f736c6ac07ea5da684039cbab,128,0,0,79,8,polygon
0xe7411031ca22db7e45961ba95e06489ece2db616,519,77.78378955,0.149872427,89,21,polygon
0x2969e5fd083b58672c6e4ed2500a8fb20e7ca967,1023,197.00004,0.192570909,90,21,polygon
0xc88e524996e151089c740f164270c13fe1056c17,12439,19.9202,0.001601431,42,8,polygon
0x13263f451eee0bdf2f97039ce6de6929e0a2be06,450,56.00005,0.124444556,90,18,polygon
0xf835724e9a7b67a51ba2af9814d3de0e6b502ab1,539,18.63614312,0.034575405,38,2,polygon
0x60eea381bb703ba2e443b77335b53b487e521a64,712,122,0.171348315,87,22,polygon
0x3a6a70ef53effb5b7bea792ccafea706f1785c1d,135,3.530000002,0.026148148,85,13,polygon
0xa0562f7b78bb520ac0d22d5a1e2054ecf794d133,149,1.413534704,0.00948681,84,2,polygon
0x8bd5d4c408d047f057454fc7b292cba61d2f0fc2,1266,637.9775032,0.503931677,89,38,polygon
0x5d7b509ec5d01e5d811a7e56d9f8e27478d2e043,12,11.88513835,0.990428196,18,3,polygon
0x16abb5780fce53d15d24e4974df78c3c42ee2f25,363,1799.863733,4.958302294,30,6,polygon
0x136916925e44aec9171252f4c17f9552620562ea,424,197.000053,0.464622767,90,15,polygon
0x688b6bf8a760481693a2ac7813fb3d334c4d0b7b,786,0,0,88,12,polygon
0xa7e4be49e400a07f6330ef465da5fed77b9b7284,354,165.7665243,0.468267018,90,20,polygon
0xc20898d31f2a8133c808d0b98d08cd81f4d403a9,3095,405.00003,0.130856229,90,6,polygon
0xcbb0cb4492afbcd9963441cc6aea50f35807ff96,2625,4753.73,1.810944762,90,3,polygon
0xefa30cf60b93fa73365e37fe315872cc0fceed15,532,16.0140866,0.030101667,38,2,polygon
0x66b6445650476efb9d376942191a69a35643e8ba,158,30,0.189873418,85,14,polygon
0xd3ebee3b98c29bdd15b5ade35c354cab9a826fd0,171,14.1791451,0.082918977,5,6,polygon
0xdeda889ce6783507838d89ed36a0cea0b6a53887,457,32.89864524,0.071988283,89,17,polygon
0xe4d599c890e3f74995b3bbbbca87e53a23a9f59e,486,82.00004,0.168724362,90,27,polygon
0x47d6e79dabdb1502a3529f808dfa4e75c2f3b5d1,6,158.9657048,26.49428413,42,1,polygon
0x089d39bdbbbd431c21416bdb32748a885b2f1e41,3095,2000,0.646203554,90,2,polygon
0xbb5d5a27f9a1af9f8953bf5262288ed7cdce52c0,316,88.10001,0.2787975,88,16,polygon
0x3f9689e402ee3154365f6a7cfcd1beb460361beb,133,8.796997854,0.066142841,88,31,polygon
0x8f5634c922d9811899cc585bb301a9ab6d8b5002,298,3.080041447,0.01033571,83,2,polygon
0x89a6b03b218705b8342287f7aa798b0baa1fd474,629,0,0,90,5,polygon
0x4e56a49a83d00c5086553d5425a84a78d896a997,547,16.67753824,0.030489101,38,2,polygon
0x76a70acb9ea73a43db42d523578a042d7f1d933f,1013,0,0,90,2,polygon
0x08800a43fb20ceb8d2f417d351d2e6e974160d9c,400,5.00002,0.01250005,87,18,polygon
0xc734190274885fe3375c5fb27b45955e990de086,413,89.00008,0.215496562,90,31,polygon
0x147cb64e2c1dfa3b0e8341a4e42034ed86920ff0,26,20.3,0.780769231,56,6,polygon
0xb190e7b405f5f99e6cb516aabafe6e7a55c2c73a,83,5,0.060240964,74,12,polygon
0xfa7e7107a6fa98d6ec6d1d0f5f705d2a49b84d5d,2220,1372.794926,0.618376093,90,14,polygon
0x105cd3d1546131a70093af5f1dee71e7d5eaf9a4,2210,0,0,90,1,polygon
0x6a1213901c7d440cb1f006e8a8435617bf38de8b,114,1.488582545,0.013057742,84,20,polygon
0x549cdc33ed57621a5abfc88296b53934b982c5e4,60,0,0,67,18,polygon
0x796b8fdbabd66ba31b6c80ec5473f67871d914a2,2699,375,0.138940348,90,4,polygon
0xa0023783a890a78a318fc9b59db69ebb2d315835,533,243.7019966,0.45722701,90,6,polygon
0x8fb1298f16f9d26a1c2d29e565a897371f90914b,9,0,0,50,5,polygon
0x8982ce2231e1cabd6c7f22146f50443c23691292,480,26,0.054166667,90,13,polygon
0x09a382ab459ebdb5a71fcad010614a8e8a84345c,261,811.70008,3.109961992,72,70,polygon
0x7522933cbd8695779cedf012ac35d34d17a79c75,40,0.6,0.015,84,2,polygon
0x5500aaa9130541e061fd21e39812f3e7ac64c959,30,0.6,0.02,68,2,polygon
0x6a709f4e421e19fb436e0f06feb219371d990c98,13,0,0,65,1,polygon
0x35e69db44795787f2f4965b0e337602d9278d912,107,5.00002,0.046729159,84,15,polygon
0x5cbe20eb685e46ea2a2688441b9256c724c3c0a5,833,110.0449668,0.132106803,90,28,polygon
0x554058293188e12d19e3c543b042b9af88523c49,40,0.6,0.015,80,3,polygon
0x9b69109eb6d7e4a103a3be5960824e8728b91488,43,0.6,0.013953488,88,2,polygon
0x1534175cd107749ba560dffceb6f844918db16a4,55,0.6,0.010909091,88,2,polygon
0xc432c46fd69db61679896c008498f06e1c3f1b77,211,28.00000001,0.132701422,90,19,polygon
0x0141db4344b43ad330ab6c918e6ff8ec7acf65e2,1634,235,0.143818849,90,10,polygon
0x99966573df0df420b1aeb6b5e0aa6018a80e665b,88,0,0,83,6,polygon
0x2a189915b2339aeaae4e3df581e4b9c7a40f7fcf,49,1.00E-07,2.04E-09,55,9,polygon
0xc6cdfc62b009ac0479cd25de2d329f6324517710,389,5.030884255,0.012932864,90,2,polygon
0x3ffc4a02dcd4e8d479b7a4b31f592aa10f9e06c4,555,312.00003,0.562162216,90,26,polygon
0x2ede307c086fd826a316fcfd074c31835697554b,422,104.2524972,0.247043832,89,9,polygon
0xaaa11d9fc0d5868dc91c24e95c1f4d705591e3bc,6669,565.3556436,0.084773676,90,7,polygon
0x98dbafbe42766eebcef779de2a108ad47c0f1e73,700,0,0,90,18,polygon
0x0043ff8355ad89ab938bd5d84bba942c61e02c5c,872,21.00003,0.024082603,90,13,polygon
0x772c7f89a1f925143700452c2cac13ca48519680,1286,34.9,0.027138414,89,6,polygon
0xb9fd38938e6f4adf8acdd3b28901c4401b2dbc02,389,17.25750208,0.044363759,90,207,polygon
0x2f4aa9e849aa266339aa7154aaae8f1a336f4d10,66,0.599029597,0.009076206,50,16,polygon
0x5c8efc37c8ecb5396e3ab807b1b68b30a44c8216,35,0.518472188,0.014813491,49,5,polygon
0xa750303bfe04fefc087548db71e35f21edf27ce1,776,47.0000902,0.060567127,90,16,polygon
0x9f745d9b99e0c675669bbc0720562c9cf9d3fd60,649,119.000188,0.183359304,90,18,polygon
0xa4cda43e1850874abc028ff07ab7aac55ce1c3f6,339,129230.6608,381.2113889,86,28,polygon
0x372bb4593b0a464e400eb9830bad7e7d828edf2e,30,0,0,83,4,polygon
0xf28abf02f05e872d2030058be0e342b7da510272,446,20.00001,0.044843072,90,9,polygon
0x21574c68a14f3dd3e254164c1ec70c32ef5d088b,2147,113.0000131,0.052631585,90,35,polygon
0x0fd9417ce295c5f845b963fc3b4533e5dc6989b3,1590,0,0,90,1,polygon
0x52902ee67f7dbcf94cc731e01c16bdce781b5245,37,7.690756666,0.207858288,21,6,polygon
0xa458363ec78472a1cd9636a09ce792672cb62eb2,352,61.42920167,0.174514777,86,24,polygon
0xef8edd27ef4ba07e3c2c2fa7e7bf285ef6447307,1576,86.628655,0.054967421,90,28,polygon
0x25dab24edf9c8fc7df62dd0a09c52704db4fd21d,752,3422.74,4.551515957,90,40,polygon
0x62b935c2b89c5636dbab3382dae51f23d3b05501,105,37.03123671,0.352678445,83,20,polygon
0x994e315f1757b8bada754c2f113f5dcdb3cd100b,223,100.4266999,0.450343946,59,17,polygon
0xe02e4c3d98b534fa8728e28f98aa25e48b8d8cb6,393,59,0.150127226,90,15,polygon
0x99da5f33dc3130ec8e57cbb6c6e079ccb261f70d,8,0.77160493,0.096450616,48,4,polygon
0x28f994aa6c2b1fd496ce76c70775b1ed3ca5bc15,3267,281.0000101,0.086011635,90,28,polygon
0x1d42036a0de2d0dea7848c2b15088e10437a7b48,621,109.9877394,0.177113912,89,52,polygon
0xce53f02f6f2778a30d06a068e93673b687086b24,363,1530.00001,4.214876061,88,49,polygon
0xd232256d7a43bf1442383c1682e2d2f67cd95ba4,319,78,0.244514107,89,11,polygon
0x24a42e06c0ea45feffb817ce9456f8c1dc92c1fe,31,7.00003,0.225807419,44,8,polygon
0xe19561f1306e16609db5dbb99db2fced46917a18,528,18.94282237,0.035876558,38,2,polygon
0xcfb34185f81fe2da68fa64331037fa18c4ccc2bf,201,273.386023,1.360129467,90,11,polygon
0xbf9712dfcf884e5dde961cfefa1421974878b49b,102,0.768292301,0.007532277,80,18,polygon
0x19bc92d7ae9cc3e91a2faf9d5a2ff09942eaa5f2,27,0.153973083,0.005702707,88,9,polygon
0x376f289d0b115af09d0309e613876f960ec0a15a,6,0,0,71,5,polygon
0x365eba429afe22b10a4754318a7b479585b1e966,54,20,0.37037037,84,6,polygon
0xdd42bf845309d57bcdff9bc308c9f0ca6ed50425,11,4.00E-18,0,29,5,polygon
0xd37667345828b620af7f096a2a7e3a52fa197e83,36,5.387195684,0.149644325,75,9,polygon
0x5e5d160a96f9600c40e9c9edc284d81436b4d9d5,129,298.3320545,2.312651585,46,15,polygon
0x3effa7eb19246add6770ec8a13c0223d3cf1485a,880,6.0000001,0.006818182,90,13,polygon
0xc84edf6297fc16533d2905ed8505887690ec37be,8,0.803728886,0.100466111,64,4,polygon
0x108d363f3bfa4894c43cdf7b6a81f7d9260df805,15,0,0,2,7,polygon
0xe909739e23e730f386cbbeba13e04a60bd63c937,1092,171.2331341,0.156806899,90,21,polygon
0x75f12a7427d883b64ce12f93d061e486a56e56f3,410,0,0,90,1,polygon
0x37533591d70c4688f54ec69f35076ee263e5fd48,6,3,0.5,8,2,polygon
0x878c32d9c429f5851eca7e4fdecb2329d489cd82,414,49.00003,0.11835756,90,20,polygon
0x75bae908c168a051c8434e8564405b733fa539b3,1054,60.00006,0.056926053,82,15,polygon
0x5085048f9dc7f7255821fbf3a2c25d071da91b2e,1212,68.00008,0.056105677,89,17,polygon
0x397fdcb0e4a585c9247864d628f9c4dd8864ffe6,554,0,0,20,1,polygon
0x9828f61fc911f16e64ca0d5f1d1396b110a1c571,11,0.0886221,0.008056555,6,2,polygon
0xb1d6d563e70d0fec86c02e4589262975ea69bbec,99,20,0.202020202,81,7,polygon
0x15c756bf11bb23e644b752d696aad56cf7a832a5,223,10,0.044843049,84,8,polygon
0x2767bd036966513d205fdf354484a6bfef7f42b0,1122,198.000115,0.176470691,90,18,polygon
0x9317d24742b22cfa63de7d9ad5a8c96f86f8c228,371,162.40002,0.437735903,88,13,polygon
0xfcc04bb05b6575d9cc14a03b216068fd2bf98bdc,531,17,0.032015066,90,17,polygon
0x80f6fb3cb1df60ac879cd56069b5bd49f3c6e69c,1762,93.83846707,0.053256792,90,24,polygon
0x378f050d19833af5472129056de718a9ceef27a3,75,9,0.12,78,9,polygon
0x3efcd78716c3f28e7afb2d1d981092177644929b,1610,260.0000202,0.161490696,90,21,polygon
0x25dea8087fed6466b06f7e3779a8bbc1ee9cfbc1,82,8.20E-17,1.00E-18,82,1,polygon
0x84c13228374f5967cefa706ec6a8d51758a88223,10,104.5057079,10.45057079,3,5,polygon
0xd47b912d480b94bb7123a113943cd43fcf8dea79,81,8.10E-17,1.00E-18,82,1,polygon
0xf57344cbd04067fc18febeb05efe56bfd92906bd,1505,0,0,90,1,polygon
0xdb6873414d40f926a61e5015938d886bd93dfbf8,18,3.00E-09,1.67E-10,82,2,polygon
0xf1f626a748b1754e496e1c19adaa1fb96d0a970b,52,1.00E-09,1.92E-11,68,6,polygon
0xad67bf8b1a6a7118dd1e68045ec7c303684c8362,203,0,0,88,9,polygon
0x7185f09699a1965d1b094c0e4b33f15feddd5b25,99,512.0940136,5.172666804,27,6,polygon
0x1448bf2d81c7e1828948db6d30f69dd45eb84170,1813,3.63E-15,2.00E-18,90,1,polygon
0xdf20e275f6d50f5cacd62820c7b2fec3cd28f5d9,573,0,0,19,1,polygon
0xda28bba54f8564c587f7815fb819fb901132258f,13,0.25342094,0.019493918,65,2,polygon
0x4b6bb69e7648e5bde8d0eb90cd26de8a909dada1,61,9,0.147540984,79,10,polygon
0x7f14db94b0f240cd38757c8ecb69d0085c26948e,521,13.00001,0.024952035,90,11,polygon
0x6620e9a3e30a343b92be331cf738d15ac1875171,187,20,0.106951872,87,10,polygon
0xa9e8cd460fd5bc7478b6a446b00d9026a4349b66,41,14,0.341463415,37,10,polygon
0x7566579ed1fe1209bdff7a93521507ad9dd06701,10,5.00E-18,1.00E-18,2,2,polygon
0x7554b1f01f2d2c78abb1686dc7fe8d31cfac51b5,650,153.50002,0.236153877,89,21,polygon
0x0cb5ce879c70a0a927137f2fb47655e0b9296bc1,106,106.5781527,1.005454271,90,53,polygon
0xa4add90a5596686a4485757884e4f7cf3d5c17f2,279,11.17761297,0.040063129,88,13,polygon
0xe51250112ddc136191c27885bbd9fcc6bc67cb7e,1162,33.00264198,0.028401585,90,19,polygon
0x89b97efe416466f19834ab61e0e046802bf9d410,2889,78335.87471,27.11522143,90,202,polygon
0x8f818b822855f8f1c6ae80cedc59213dc1299395,6,3.00E-18,1.00E-18,2,2,polygon
0xa29a07a5ca41a413068654ee81de696c3bcf9eb6,330,22.0000202,0.066666728,89,21,polygon
0xf4ea86a370fd4653177ab096625bbd1c91a648be,925,68.00003001,0.073513546,90,24,polygon
0xde6a646d9d0d9994426cdba93066640daeb1828e,6,1.9,0.316666667,77,4,polygon
0x760f41dc3f91fb25a6646f41b848af292d372b32,733,27.30087514,0.037245396,89,13,polygon
0x0261403bb9a5529934296a7ec79ca8f27f465b00,530,18.29277123,0.034514663,38,2,polygon
0xf08858655c123b7f3f0db91f339f78d39a1f8df6,289,9.248,0.032,76,1,polygon
0x5801356d55f18d68839f26fc2610891473bd9fa2,620,62.000046,0.100000074,88,17,polygon
0x5ba6db9ad78fcbcd4e8cb86735fd75485ccd662d,6,843.0331313,140.5055219,60,5,polygon
0x31f3b0081648f2b2243a62dc1f46669b8194f484,94,20.95437808,0.222918916,80,19,polygon
0xd0048b4600691d74899d038baa78dfbe21b4ef4b,206,0,0,86,9,polygon
0x9f8eba7d4645e94906de0e908bf3c47766d730e5,303,8.000010001,0.026402673,89,15,polygon
0xa5472aaa068de76626e49f4945e0ee1bc1b26ba6,6,10199.87155,1699.978591,36,4,polygon
0xcb0a7404e04627d83f2a278e3729859b701055d5,170,70.58420916,0.41520123,76,11,polygon
0x2266a7c35fb493f07e915c38de3a6b6771f23eec,207,15.00008,0.072464155,80,12,polygon
0x8f0f84accc38332b002b540489f5c6a9f1324099,304,20,0.065789474,89,11,polygon
0xf1cdfc9fe52461da175329c8ecf7882824893dde,141,17476.30634,123.945435,90,18,polygon
0xcad2ca40008b353010e174e42544e5a0106ee9d3,358,110,0.30726257,86,9,polygon
0x736790f8970c89852a34eef8bf7fd11dfef445b9,6,3.00E-18,1.00E-18,2,2,polygon
0xe9d4fa3c846755850643fd80b7b30ec9a0e6b866,539,82.0000102,0.1521336,89,20,polygon
0xd8550abc1536ac948936c698acb59b739bbaac53,755,23,0.030463576,90,15,polygon
0xae73dc85709a9fa9d5aaaf4459fab4c419133428,44,0.673332962,0.015303022,80,2,polygon
0xb9959c2ccda3f2abf2f73e6079de34c439f50512,366,19887.72581,54.33804865,88,7,polygon
0xc0f0707f5ff02d53a2c373526638f115925be11f,2453,2515.444399,1.025456339,89,13,polygon
0x110052ea69448d31cb58f3ad8208bbadb963608a,113,31.2040299,0.276141858,43,15,polygon
0xe74ee99d57a9c9dfff74607afbb69c8d33d87461,6,110,18.33333333,79,6,polygon
0x6aaac3d1edee1e14714de4116746fbfceb88786f,59,24.93189425,0.422574479,50,10,polygon
0x32a27b2e448ce5ad7ec451fd6dcebfa25b17b420,11,0,0,76,6,polygon
0x1779277c8ca95d6c728e1a25f8ae1bfe8a859464,182,84,0.461538462,89,27,polygon
0xc61d9dd09b07cfc47b51cf6fb5860bd88a0765fa,18,0,0,75,2,polygon
0x9b84d6afe5e43eb15b61c2e44cd7d92dbb6703ac,551,30,0.054446461,89,14,polygon
0x76077b6942880c6279e9c78990b5cb3e6f0610c7,1158,30,0.025906736,88,10,polygon
